Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
Transcription Coregulator Binding (GO:0001221),16/99,0.03749246973682662,2.476913918722908,15.386196831706318,ZBTB17;SREBF1;HDAC5;CCNT2;UBE2I;HDAC3;EHMT2;USP11;EHMT1;WIZ;CHD4;HIF1A;CDK9;CNOT2;MTF2;EZH2,Wt1,rmats,1453,GO_Molecular_Function_2023
mRNA Binding (GO:0003729),34/282,0.04575015494567716,1.7679590352133487,10.581919940775045,RBM25;RBM47;YTHDC1;CELF1;FMR1;TIAL1;EIF4ENIF1;UNK;PCBP3;SNRNP70;PCBP2;LUC7L;RBM5;SRRM2;TIA1;RBFOX2;MYEF2;YTHDF3;RBPMS;SECISBP2;PABPC4;LARP7;UPF3B;PUM1;PUM2;GNL3;PKM;ESRP1;AGO2;LUC7L3;HNRNPC;SRSF7;EIF4G3;EIF4G1,Wt1,rmats,1453,GO_Molecular_Function_2023
"Phosphatidylinositol-3,5-Bisphosphate 3-Phosphatase Activity (GO:0052629)",4/9,0.04601240745481552,10.23712905452036,60.94166367369613,MTMR3;MTMR14;MTMR4;MTMR7,Wt1,rmats,1453,GO_Molecular_Function_2023
3'-5' Exonuclease Activity (GO:0008408),9/42,0.04620972859227816,3.4967262654243263,20.621701187382108,PAN2;TATDN1;RAD50;ERI2;ERI3;POLRMT;REXO4;POLG;RAD9A,Wt1,rmats,1453,GO_Molecular_Function_2023
Transcription Corepressor Binding (GO:0001222),9/42,0.04620972859227816,3.4967262654243263,20.621701187382108,HDAC5;HDAC3;EHMT2;USP11;CNOT2;MTF2;EHMT1;WIZ;EZH2,Wt1,rmats,1453,GO_Molecular_Function_2023
Chromatin Remodeling (GO:0006338),49/228,8.053068076357457e-9,3.581276162281749,93.63470155902708,SUV39H2;SETD2;SMARCB1;CHD4;MYSM1;HPF1;KAT5;CHEK1;SMARCAD1;GET1;JARID2;KDM6A;SS18;PBRM1;PARP2;USP3;ACTR5;CHD1L;ARID1A;UCHL5;HCFC1;TAF6L;MTF2;WAC;HDGFL2;HDGFL3;HDAC4;HDAC5;INO80E;BAZ2B;PRIMPOL;CECR2;TFPT;UBR5;BRD9;SUDS3;MTA3;BPTF;SRPK2;KDM4B;PHC1;BRPF1;SETDB1;MCRS1;GATAD2A;CDK9;TRIP12;HNRNPC;BCOR,Wt1,rmats,1453,GO_Biological_Process_2023
DNA Repair (GO:0006281),57/291,8.053068076357457e-9,3.195457718022188,83.4333934998948,SMARCAL1;SETD2;TRRAP;MPG;OGG1;FMR1;NUDT1;CIB1;BRCA1;BRCA2;HPF1;KAT5;ALKBH1;CHEK1;KMT5B;POLE;MEN1;SLC30A9;PARP2;KMT5C;USP3;ACTR5;RECQL;LIG3;RAD23A;CHD1L;REXO4;UBE2V2;RHNO1;BLM;RNASEH2A;TEX264;ABRAXAS1;PNKP;PDS5B;PRIMPOL;NSD2;EP400;RBBP8;ATRIP;CENPX;UBE2B;MGMT;ASCC1;INTS3;XRCC3;FANCA;MLH1;FANCE;APTX;FANCG;MAD2L2;RAD50;TDP2;PWWP3A;MMS19;RAD9A,Wt1,rmats,1453,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),56/288,1.1226101484581585e-8,3.164539777355417,80.2917922409182,TOP2A;SMARCAL1;SMARCB1;TRRAP;OGG1;FMR1;NUDT1;BRCA1;HPF1;ALKBH1;CHEK1;SMARCAD1;KMT5B;POLE;MEN1;POLG;PARP2;KMT5C;USP3;ACTR5;RECQL;REV1;LIG3;CHD1L;TERF2;UCHL5;REXO4;SUPV3L1;UBE2V2;RTEL1;BLM;INO80E;RNASEH2A;PNKP;PDS5B;TFPT;ORC6;EP400;RBBP8;ATRIP;CTC1;TCF7L2;UBE2B;MGMT;INTS3;MCRS1;XRCC3;FANCA;DONSON;NOC3L;LRWD1;FANCG;RAD50;PWWP3A;MMS19;RAD9A,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),56/298,3.419349251054611e-8,3.0321172287723988,72.68248265389096,TRRAP;JADE1;BRCA1;PTPRK;FOXM1;ING4;STK11;KAT5;CHEK1;CCNL2;DLGAP5;MEN1;ACTR5;DAPK3;TSC2;RAD23A;UCHL5;HCFC1;RNF167;KIF20B;ANKRD17;CDC123;INO80E;ANAPC16;UHRF2;HTRA2;ANAPC10;TBRG4;MBTD1;SDCBP;TFPT;EP400;E4F1;RPRD1B;KAT14;MAP2K6;SRPK2;ZBTB17;MCRS1;GBF1;STAT3;PUM1;CDK11B;MAPK12;GADD45G;CDK9;NR4A1;ZZZ3;TADA3;MDM2;CDK10;TAF6;NF2;TRIM32;FGFR2;CDKN3,Wt1,rmats,1453,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),50/268,3.9406435116331703e-7,2.9963642783811886,63.83228484269622,SUV39H2;SMARCB1;EHMT1;CHD4;MYSM1;ING4;CHEK1;SMARCAD1;GET1;JARID2;HMGN2;KDM6A;SS18;PBRM1;DDX11;ACTR5;CHD1L;ARID1A;UCHL5;HCFC1;TAF6L;MTF2;WAC;HDGFL2;HDGFL3;HDAC4;NAA60;HDAC5;INO80E;HDAC3;BAZ2B;CECR2;TFPT;BRD9;SUDS3;MTA3;BPTF;KDM4B;TCF7L1;PHC1;BRPF1;MCRS1;LRWD1;GATAD2A;NAP1L4;ZZZ3;PWWP3A;HNRNPC;BCOR;EZH2,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),26/102,6.685679234552229e-6,4.428189429424999,80.99032446744474,ENY2;TRRAP;YTHDC1;CELF1;SNRNP70;FASTK;CWC22;CCNL2;RBM12;METTL16;SRPK2;RBM39;MBNL1;TIA1;FUS;LARP7;RRP1B;CLK4;CLK3;JMJD6;SRRM1;CLK2;CLK1;TAF6L;ESRP1;TADA3,Wt1,rmats,1453,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),60/384,7.057562251615128e-6,2.422562548190689,43.80340202668957,TOP2A;ATF2;SMARCAL1;TRRAP;OGG1;FMR1;NUDT1;SMC5;CIB1;BRCA1;ALKBH7;STK11;HPF1;KAT5;ALKBH1;CHEK1;KMT5B;MEN1;PARP2;KMT5C;DDX11;USP3;PRKCD;RECQL;PPP4R3A;VRK1;CHD1L;TOPORS;REXO4;FOXP1;WAC;CEP63;HDGFL2;RTEL1;BLM;PNKP;HTRA2;PDS5B;UBR5;EP400;RBBP8;NAE1;BID;ATRIP;MAP2K6;SLF1;UBE2B;MGMT;INTS3;XRCC3;FANCA;FANCG;MAPK12;MAD2L2;RAD50;PWWP3A;MMS19;TRIP12;RAD9A;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),92/711,1.750611683952178e-5,1.9578115967661334,33.360034378887875,APP;PTPRS;CCNT1;GPAA1;PDCD6;JADE1;PRKAG2;PLOD2;PTPRK;CDC14B;ING4;PPP1CC;STK11;PPP4R1;PPP4R2;FASTK;CHEK1;TLK1;BTRC;ILKAP;PPP1R12A;COG7;TBP;CHUK;STRADA;FBXW11;DAPK3;PRKCD;ALG5;PPP2R5B;ALG3;ADAM10;PRPF4B;VRK1;PPP4R3A;OXSR1;RABGGTB;JMJD7;ATG13;PRKAB1;ILF3;MELK;CREB1;ULK1;SIK2;CSNK1G2;ATG4D;BECN1;PRKAA1;MTMR3;ROCK1;PPM1M;MTMR4;MTMR7;PORCN;IRAK1;STK38;GRK6;RCE1;MAP4K5;ATG7;MARK3;MARK2;ATG5;ST3GAL3;MAP4K4;B3GALNT2;SRPK2;UBE2F;CDK18;ATE1;UBE2I;TAF13;MCRS1;LIMK2;PTPN12;PTPN13;CDK11B;PTK2;CLK3;CLK2;SSH1;CDK9;STK25;COPS2;MGAT4B;CDK10;TAF4B;PTPN6;TAF6;TAF2;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),14/35,2.2754284655414104e-5,8.582812138058838,142.98505544405995,SRPK2;RBM39;TIA1;YTHDC1;LARP7;CDK11B;JMJD6;SRRM1;CDK9;SLTM;CWC22;PAPOLA;SAFB2;METTL16,Wt1,rmats,1453,GO_Biological_Process_2023
Histone Modification (GO:0016570),21/81,6.749736563031398e-5,4.5184706703910615,69.47488794199334,HDAC4;HDAC5;ENY2;HDAC3;UBE2B;TRRAP;USP3;JADE1;CHD4;GATAD2A;ING4;MBTD1;TAF6L;KAT5;CARM1;TADA3;EP400;SUDS3;TBL1X;MTA3;KAT14,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),62/434,6.749736563031398e-5,2.177689911334771,33.294225201794625,RNF10;RNF13;RNF14;BRCA1;BRCA2;RNF115;TRIM24;ARIH2;TRIM26;BTRC;RNF111;FBXO9;RNF44;FBXW5;ARRDC1;FBXW11;TRAF2;PEX2;TOPORS;PJA2;RNF41;RNF167;TRAF7;KCTD10;UBE2V2;CBLL1;ANAPC16;CUL5;UHRF2;MGRN1;UBR1;UBE2J2;RNFT1;UBE2J1;RNF138;UBR5;ZSWIM8;MARCHF8;MARCHF7;NAE1;HACE1;UBE2B;FANCA;WWP1;FANCE;FANCG;CHFR;BSPRY;RNF146;CNOT4;UBE2W;UBOX5;ITCH;RNF103;TRIM39;MDM2;RNF181;MDM4;TRIP12;FBXL5;TRIM32;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),55/367,6.749736563031398e-5,2.299358515828473,35.144424463857625,RNF13;RNF14;ZFAND2B;RNF115;KAT5;PSMD4;ARIH2;UBXN7;BTRC;RNF111;FBXO9;FBXW5;ARRDC1;FBXW11;VPS37C;RAD23A;ARMC8;TOPORS;PJA2;RNF167;KCTD10;PELI1;CHMP3;SPOPL;CHMP7;TSG101;BAG6;RMND5B;ZNRF1;PCBP2;ZSWIM8;TBL1X;NAE1;RFFL;ATE1;ZRANB1;HACE1;UBE2I;UBE2B;FBXL19;WWP1;NTAN1;CHFR;RNF146;SPSB3;CNOT4;NSFL1C;UBE2W;ITCH;RNF149;TTC3;MDM2;TRIP12;TRIM32;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),27/129,1.3050336999862873e-4,3.4239130434782608,49.80113805010844,ENY2;INO80E;SMARCB1;TMEM161A;TRRAP;BRCA1;MBTD1;TFPT;KAT5;PPP4R2;UBR5;EP400;USP1;ATRIP;PBRM1;EYA2;ACTR5;MCRS1;ARID1A;UCHL5;CDK9;TAF6L;TADA3;UBE2V2;TAF6;TRIP12;TAF2,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Multicellular Organismal Development (GO:2000026),17/59,1.4797884055692292e-4,5.215960339567582,74.82459968665803,BRD1;INO80E;BRPF1;BRPF3;ACTR5;MCRS1;EHMT1;MYSM1;UCHL5;BLTP1;BAG6;TFPT;ZZZ3;RACGAP1;TADA3;TRIP12;KAT14,Wt1,rmats,1453,GO_Biological_Process_2023
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),48/319,2.774601046886494e-4,2.3039697443237777,31.44392321840326,RNF10;ANAPC16;CUL5;ZFAND2B;LTN1;UBR1;UBE2J2;ANAPC10;USP19;UBE2J1;BAG6;RMND5B;ZNRF1;KAT5;PSMD4;PCBP2;ZSWIM8;UBXN7;TBL1X;BTRC;RFFL;ANKZF1;FBXO9;KLHDC10;FBXW5;UBE2B;FBXW11;FBXL19;WWP1;RAD23A;ARMC8;TOPORS;PJA2;TMUB2;FBXL12;SPSB3;NSFL1C;UBE2W;ITCH;RNF103;KCTD10;PELI1;MDM2;SPOPL;TRIP12;FBXL5;RNF121;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),66/500,3.6414410403918265e-4,1.9859491858235956,26.407328449036864,ATF2;APP;FLT1;CCNT1;PRKAG2;STK11;PPP4R1;FASTK;CHEK1;TLK1;MAP3K7;TBP;CHUK;STRADA;DAPK3;PRKCD;ADAM10;PRPF4B;VRK1;OXSR1;ATG13;PRKAB1;ILF3;MELK;CREB1;ULK1;SIK2;CSNK1G2;CAMK1G;BECN1;PRKAA1;ROCK1;CAB39;SRC;IRAK1;STK38;GRK6;RICTOR;MAP4K5;MARK3;MARK2;MAP4K4;SRPK2;CDK18;TAF13;LIMK2;CDC7;CLK4;CDK11B;PTK2;CLK3;MAPK12;CLK2;MAPK13;CDK9;CLK1;STK25;COPS2;CDK10;TAF4B;PTPN6;ATP13A2;TAF6;FGFR2;TAF2;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),20/84,3.6414410403918265e-4,4.030661200279135,53.40900043012614,ACTR2;PBRM1;SLF1;SMARCB1;TRRAP;KMT5C;FUS;MGMT;DDX11;PNKP;FOXM1;ARID1A;MBTD1;MAD2L2;KAT5;UBE2V2;EP400;KMT5B;MMS19;HDGFL2,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Modification By Small Protein Conjugation (GO:0032446),52/364,4.156624572256128e-4,2.16928384487271,28.333444530549414,RNF14;SMC5;BRCA1;RNF115;TRIM24;ARIH2;TRIM26;BTRC;RNF111;FBXO9;PIAS3;RNF44;FBXW5;ARRDC1;FBXW11;AKTIP;TOPORS;PJA2;RNF41;TRAF7;KCTD10;UBE2V2;CBLL1;HDAC4;ANAPC16;CUL5;UHRF2;MGRN1;COPS7B;UBR1;RNF138;ZSWIM8;NAE1;ATG7;UBE2F;SLF1;HACE1;UBE2I;UBE2B;WWP1;CHFR;BSPRY;CNOT4;ITCH;RNF103;TRIM39;COPS2;MDM2;RNF181;MDM4;FBXL5;TRIM32,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of DNA Metabolic Process (GO:0051052),25/124,4.8210928736222374e-4,3.2623150270209096,41.949563768641276,ANKRD17;ENY2;INO80E;TRRAP;EHMT2;JADE1;SMC5;BRCA1;ING4;TFPT;USP1;SMARCAD1;SLF1;ESCO1;ACTR5;MCRS1;TERF2;UCHL5;CDK9;CCDC88A;TAF6L;TADA3;UBE2V2;TAF6;TAF2,Wt1,rmats,1453,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription (GO:0045893),133/1243,5.616960060770008e-4,1.5828016653016652,19.982400667205678,ATF2;APP;TCERG1;CRTC2;CCNT2;SMARCB1;CCNT1;CRTC1;TRRAP;UBP1;CCNC;RBPJ;KAT5;NAMPT;BTRC;RNF111;CDK5RAP2;GTF2I;MEN1;MAP2K3;FBXW11;HCFC1;JMJD6;ILF3;BLM;INO80E;ENY2;SHC1;STXBP2;HIF1A;MBTD1;DEAF1;EP400;TASP1;E4F1;RPRD1B;BPTF;ZBTB17;BRPF1;RFXANK;CDK9;MLLT10;NR4A1;DAB2;AGO2;TADA3;TCF4;MMS19;TCF3;OGT;NFE2L1;FGFR2;RNF10;RNF14;AKAP8L;CHD4;BRCA1;MED16;FOXM1;BRCA2;MYSM1;MED12;NCK2;MLX;YAF2;GABPA;EIF5A;SS18;ACTR2;SREBF1;PPP1R12A;CHUK;RIPK2;ACTR6;ACTR5;PEX2;OXSR1;PPRC1;ARID1A;SREBF2;ZFP90;UCHL5;MSL1;GNL3;MED22;TAF6L;CREB1;ELF2;PSRC1;ELF3;TFDP2;WAC;RARB;HDAC4;HDAC5;PRKAA1;KDM3A;HDAC3;WBP2;ZBTB48;MLLT1;MLLT3;RXRB;TFPT;MAPK7;NSD1;HSF1;NRIP1;APBB2;TBL1X;MTA3;E2F8;BRD4;ATF7IP;TCF7L2;PCGF5;MCRS1;NR1H2;IRX3;STAT3;RRP1B;USF1;GATAD2A;VEGFA;MAD2L2;TNIP1;CARM1;KANSL3;NAA16;TAF6;AGRN;TAF2;SSBP4,Wt1,rmats,1453,GO_Biological_Process_2023
Phosphorylation (GO:0016310),58/429,5.616960060770008e-4,2.0369397830140374,25.677580344387973,APP;PANK2;DGKD;CCNT1;PRKAG2;HK2;STK11;PPP4R1;FASTK;CHEK1;TLK1;TBP;CHUK;STRADA;DAPK3;PRKCD;ADAM10;PRPF4B;VRK1;OXSR1;ATG13;PRKAB1;ILF3;MELK;CREB1;ULK1;SIK2;CSNK1G2;BECN1;PRKAA1;ROCK1;MAPKAP1;IRAK1;STK38;GRK6;RICTOR;MAP4K5;MARK3;MARK2;MAP4K4;SRPK2;CDK18;TAF13;LIMK2;STAT3;CDK11B;PTK2;CLK3;CLK2;CDK9;GNPTG;STK25;COPS2;CDK10;TAF4B;TAF6;TAF2;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair (GO:2000779),20/88,6.089860470063599e-4,3.792742498255408,47.32813506931017,ACTR2;SETD2;PBRM1;RTEL1;SLF1;SMARCB1;TRRAP;MGMT;DDX11;FOXM1;ARID1A;MBTD1;KAT5;PPP4R2;CHEK1;UBR5;UBE2V2;EP400;TRIP12;ATRIP,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),16/62,9.450708464027957e-4,4.478170100753381,53.71425578890223,INO80E;ACTR5;MCRS1;RBM19;EHMT1;TLE6;UCHL5;BAG6;TFPT;ZZZ3;RACGAP1;TADA3;TRIP12;PHLDB2;CLASP1;KAT14,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of RNA Metabolic Process (GO:0051252),20/91,9.620111656723993e-4,3.6318960518168324,43.34436516191385,MBNL1;ENY2;CELF1;TRRAP;FUS;RRP1B;CLK4;CLK3;TARBP2;CLK2;CLK1;TAF6L;PCBP3;SNRNP70;FASTK;ESRP1;PCBP2;TADA3;CCNL2;RBM12,Wt1,rmats,1453,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),69/557,0.0012816590769804512,1.8449596678669573,21.41381256575988,RNF10;TRRAP;RNF14;CHD4;BRCA1;MED16;FOXM1;BRCA2;MED12;KAT5;BTRC;YAF2;RNF111;CDK5RAP2;MAP2K3;CHUK;FBXW11;ACTR5;ARID1A;ZFP90;UCHL5;HCFC1;MSL1;JMJD6;MED22;TAF6L;ILF3;CREB1;ELF2;PSRC1;WAC;HDAC4;BLM;ENY2;INO80E;PRKAA1;KDM3A;SHC1;WBP2;ZBTB48;MLLT1;MLLT3;HIF1A;MBTD1;RXRB;TFPT;DEAF1;NSD1;EP400;TASP1;TBL1X;MTA3;BRD4;ATF7IP;BRPF1;MCRS1;NR1H2;STAT3;GATAD2A;MAD2L2;KANSL3;TADA3;MMS19;TCF4;NAA16;TAF6;TCF3;OGT;TAF2,Wt1,rmats,1453,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),12/39,0.0017263438776612006,5.712082658647544,64.3728014576083,ING4;MBTD1;NAA40;KAT5;TRRAP;MCRS1;KANSL3;JADE1;EP400;OGT;HCFC1;MSL1,Wt1,rmats,1453,GO_Biological_Process_2023
Replication Fork Processing (GO:0031297),13/46,0.002044006222089683,5.064856902356903,56.032202113166726,SMARCAL1;BLM;RTEL1;CENPX;DDX11;DONSON;BRCA1;BRCA2;PRIMPOL;CDK9;RAD50;CARM1;RBBP8,Wt1,rmats,1453,GO_Biological_Process_2023
Establishment Of Mitotic Spindle Localization (GO:0040001),11/34,0.0021598682413948235,6.143761683651933,67.40588618013092,GPSM1;NSFL1C;HDAC3;KAT5;ESPL1;SAPCD2;FBXW11;NUSAP1;CENPA;CLASP1;CDK5RAP2,Wt1,rmats,1453,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),34/220,0.0028330359815933715,2.3652655588139457,25.225658098023857,ZFAND2B;BAG6;RMND5B;ZNRF1;KAT5;PSMD4;DDI2;PCBP2;ZSWIM8;UBXN7;TBL1X;BTRC;RFFL;FBXO9;ATE1;FBXW5;UBE2B;FBXW11;FBXL19;WWP1;RAD23A;ARMC8;TOPORS;PJA2;RNF41;SPSB3;NSFL1C;UBE2W;ITCH;KCTD10;PELI1;MDM2;SPOPL;TRIP12,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Cellular Response To Stress (GO:0080135),21/107,0.0028943489868692614,3.1479878524100298,33.3993006030109,ENY2;INO80E;TRRAP;ABRAXAS1;ACTR5;MCRS1;BRCA1;BRCA2;UCHL5;USP19;CDK9;TAF6L;TFPT;TADA3;HSF1;UBE2V2;USP1;TAF6;KMT5A;TAF2;EIF4G1,Wt1,rmats,1453,GO_Biological_Process_2023
Glycerophospholipid Biosynthetic Process (GO:0046474),21/108,0.0031569222075857038,3.1116355230206127,32.55828811764894,PI4K2B;VAC14;DGKD;PCYT2;MTMR3;CHKA;TAMM41;SLC44A2;MTMR14;INPPL1;MBOAT2;HDHD5;MTMR4;PIK3C2A;SELENOI;MTMR7;PTDSS1;ACP6;FAR1;PIP5K1C;PI4KB,Wt1,rmats,1453,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),20/100,0.0031569222075857038,3.2217376133984645,33.69407228038056,USP6NL;SLC30A9;INO80E;ACTR5;MCRS1;RBSN;PTK2;UCHL5;CAMSAP3;SYDE1;TFPT;RHOT1;PDCD10;TMEM33;AKAP9;ATP13A2;NF2;DNM1L;MARK2;ATG5,Wt1,rmats,1453,GO_Biological_Process_2023
Double-Strand Break Repair (GO:0006302),28/168,0.0032112654217560676,2.583438596491228,26.89492569972284,SMARCAL1;BLM;PNKP;CIB1;SMC5;CHD4;BRCA1;BRCA2;MBTD1;HPF1;KAT5;RNF138;NSD2;RBBP8;SMARCAD1;AP5S1;SLF1;PARP2;INTS3;ACTR5;XRCC3;RECQL;LIG3;MAD2L2;RAD50;TDP2;UBE2V2;AUNIP,Wt1,rmats,1453,GO_Biological_Process_2023
tRNA Aminoacylation For Mitochondrial Protein Translation (GO:0070127),5/7,0.0038594412851859486,32.01830110497237,326.48435561951925,SARS2;DARS2;TARS2;YARS2;EARS2,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Autoubiquitination (GO:0051865),16/71,0.0039043829942529504,3.743556652116151,38.020458270289346,RNF10;RNF13;UHRF2;UBE2B;TRAF2;BRCA1;BRCA2;RNF41;RNFT1;CNOT4;RNF146;RNF115;ITCH;MDM2;MARCHF7;RNF181,Wt1,rmats,1453,GO_Biological_Process_2023
RNA Metabolic Process (GO:0016070),21/111,0.004274897271761775,3.007425512104283,30.186758114847066,RBM39;RBFOX2;RNASEH2A;RNGTT;RBPMS;PABPC4;ADAR;NOL9;DEDD2;TBRG4;SUPV3L1;HNRNPUL1;PCBP3;ALKBH1;PCBP2;AGO2;PAPOLA;RBM5;EXOSC1;SIDT2;RBM6,Wt1,rmats,1453,GO_Biological_Process_2023
Selective Autophagy (GO:0061912),14/58,0.004970190599454663,4.091256554425422,40.33697203673188,BECN1;RETREG3;TAFAZZIN;TEX264;PEX2;ATG13;PEX5;ULK1;WDFY3;USP30;SNX7;OGT;ATG4D;ATG5,Wt1,rmats,1453,GO_Biological_Process_2023
DNA Repair-Dependent Chromatin Remodeling (GO:0140861),7/16,0.006215077571096463,9.971261718149686,95.81508081766265,HPF1;KAT5;PARP2;USP3;UBR5;TRIP12;HDGFL2,Wt1,rmats,1453,GO_Biological_Process_2023
tRNA Modification (GO:0006400),15/67,0.006574011365334539,3.7100807745800792,35.345945349791606,PUS3;OSGEPL1;TYW5;PUS1;TPRKB;TRMT1;FTSJ1;OSGEP;TRIT1;DUS2;CTU2;ALKBH1;TYW1;DUS3L;TRMT61A,Wt1,rmats,1453,GO_Biological_Process_2023
Mitotic G2/M Transition Checkpoint (GO:0044818),12/46,0.006939882347135351,4.534351145038168,42.83838737070386,RINT1;BLM;RAD50;TRIM39;INTS3;CHEK1;RBBP8;DONSON;BRCA1;NAE1;CHFR;CDC14B,Wt1,rmats,1453,GO_Biological_Process_2023
Telomere Maintenance (GO:0000723),15/68,0.0074904674491842165,3.639882436297793,34.02010347777963,CTC1;BLM;INO80E;RTEL1;ACTR5;MCRS1;TINF2;ZBTB48;XRCC3;SMC5;TERF2;UCHL5;MAD2L2;TFPT;RAD50,Wt1,rmats,1453,GO_Biological_Process_2023
Protein K48-linked Ubiquitination (GO:0070936),15/70,0.010365728240537067,3.5071437602731064,31.555570857037544,HACE1;UBE2B;TOPORS;RNF146;ZNRF1;RNF115;ITCH;UBE2Q2;UBR5;TTC3;ARIH2;PELI1;RFFL;TRIM32;FBXO9,Wt1,rmats,1453,GO_Biological_Process_2023
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",18/94,0.010453311632280887,3.0485787639831288,27.332241644043858,SRPK2;RBM39;RBM25;RBM47;TIA1;RBFOX2;CELF1;SFSWAP;YTHDC1;FMR1;LARP7;JMJD6;SRRM1;CWC22;TRA2A;METTL16;SRSF7;RBM5,Wt1,rmats,1453,GO_Biological_Process_2023
RNA Processing (GO:0006396),28/183,0.011280810989214534,2.33152688172043,20.672237453380724,TCERG1;PDCD7;CELF1;FASTKD3;AKAP8L;ADAR;NOL9;DEDD2;TBRG4;ARVCF;FASTK;RBM5;EXOSC1;RBM6;SRPK2;RBM39;MBNL1;RNGTT;RBPMS;FUS;PABPC4;LSM1;PRPF4B;SRRM1;HNRNPUL1;LUC7L3;HNRNPC;SRSF7,Wt1,rmats,1453,GO_Biological_Process_2023
Organelle Assembly (GO:0070925),42/322,0.012686194987976459,1.9419206236711553,16.946190776934106,BECN1;TSG101;FMR1;CEP164;SNX10;ASAP1;CDC14B;AP3M1;AP1G1;WDR90;TCTN2;POC1B;TRAPPC14;IFT57;ATG7;BBS5;CFAP20;ATG5;RAB8B;IQCB1;ACTR2;YTHDF3;IST1;GBF1;AP1B1;VPS37C;IFT122;BBIP1;STAM;ATG13;WDR35;ATAT1;IFT20;NSFL1C;IFT22;IFT81;RP2;CHMP3;ULK1;CEP20;CHMP7;SSX2IP,Wt1,rmats,1453,GO_Biological_Process_2023
Histone H3 Acetylation (GO:0043966),10/36,0.013429430155822838,4.936563782717629,42.6894163341228,NAA60;TAF6L;ENY2;ZZZ3;TRRAP;TADA3;TAF6;MAP3K7;KAT14;TAF2,Wt1,rmats,1453,GO_Biological_Process_2023
Positive Regulation Of DNA Repair (GO:0045739),17/89,0.015045121133150834,3.0377108480346644,25.858471227412263,PBRM1;INO80E;SLF1;SMARCB1;TMEM161A;EYA2;MGMT;ACTR5;DDX11;MCRS1;BRCA1;FOXM1;ARID1A;UCHL5;TFPT;UBE2V2;USP1,Wt1,rmats,1453,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),32/226,0.015844443177102284,2.1304004004730226,17.979871138473843,RNF14;BRCA1;UBE2J2;ANAPC10;UBE2J1;ZNRF1;RNF115;UBE2Q2;UBR5;ARIH2;MARCHF8;BTRC;RFFL;FBXO9;HACE1;UBE2B;FBXW11;TRAF2;TOPORS;RNF41;RNF146;RNF167;UBE2W;ITCH;UBOX5;TTC3;PELI1;UBE2V2;MDM2;TRIP12;TRIM32;TAF1,Wt1,rmats,1453,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),12/51,0.01632342895504736,3.9519564405060588,33.11715512947372,MBTD1;MAD2L2;ACTR2;TFRC;KAT5;TRRAP;KMT5C;FUS;EP400;KMT5B;MMS19;HDGFL2,Wt1,rmats,1453,GO_Biological_Process_2023
