ko_symbol,event,database,term,overlap,adjusted_p_value,odds_ratio,combined_score,genes,gene_number
complex_genes,SE,GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),9/22,0.02746864987553872,3.44620908714266,17.448881867537654,RPL5;MRPL20;RPL10;RPL10L;RPL11;RPLP0;RPL23A;RPL6;MDN1,3351
complex_genes,SE,GO_Biological_Process_2023,tRNA Aminoacylation (GO:0043039),9/22,0.02746864987553872,3.44620908714266,17.448881867537654,RARS1;EPRS1;QARS1;LARS1;MARS1;GATC;GATB;IARS1;QRSL1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),27/100,0.028380812898981016,1.844419168191484,9.276639158979634,INO80C;INO80B;INO80E;INO80D;SAR1A;SAR1B;YY1;LMAN1;TFPT;PDCD10;RUVBL2;RUVBL1;CAPN2;VPS11;VPS35;NFRKB;ATG5;ACTR5;MCRS1;INO80;ACTR8;ATG12;UCHL5;MAVS;S100A9;S100A8;TECPR1,3351
complex_genes,SE,GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),22/77,0.028603060733440575,1.9938720336437368,10.010837104246475,COL18A1;STIL;CXCL8;COL27A1;KMT2A;RPL10;PDGFB;PDGFA;IFT122;PKD2;RBPJ;PKD1;GLI3;GLI2;TGFBR2;IL3;COL2A1;ERCC3;POLR2D;NKX2-5;TEAD1;ATF4,3351
complex_genes,SE,GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),14/42,0.028604297055614125,2.4904105483967633,12.501339112464033,COL18A1;COL27A1;COL14A1;COL11A1;COL11A2;COL12A1;TGFBR1;COL1A1;COL3A1;COL1A2;COL2A1;COL5A1;COL5A3;COL5A2,3351
complex_genes,SE,GO_Biological_Process_2023,DNA Double-Strand Break Processing (GO:0000729),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,RAD50;SLX4;RBBP8;UBE2N;UBE2V2;SLX1A;NBN,3351
complex_genes,SE,GO_Biological_Process_2023,Endoplasmic Reticulum To Cytosol Transport (GO:1903513),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,VCP;NPLOC4;FAF2;DERL1;DERL2;UFD1;SEC61B,3351
complex_genes,SE,GO_Biological_Process_2023,Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,PDGFRB;PDGFRA;PDGFD;PDGFC;PDGFB;PDGFA;PLAT,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cell Activation (GO:0050867),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,GP9;GP1BB;FLNA;GP1BA;JAK2;GP5;TLR4,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,CCND3;CCND2;CCND1;CCNY;PDGFB;PKD2;PKD1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Muscle Cell Differentiation (GO:0051149),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,LAMA2;LAMA1;LAMB2;MYOD1;LAMB1;LAMC1;NID1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Amyloid Fibril Formation (GO:1905906),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,VBP1;PFDN1;PFDN2;PFDN4;LDLR;PFDN5;PFDN6,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Interleukin-13 Production (GO:0032656),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,IL4;IFNL1;IFNA2;LEF1;IL18;RARA;PRKCZ,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Isotype Switching (GO:0045191),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,IL10;IL4;MAD2L2;PAXIP1;SHLD2;SHLD1;TRAPPC13,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,CD4;CDK6;CSF1;IL34;MYC;CTNNBIP1;FOXP1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of rRNA Processing (GO:2000232),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,UTP15;KAT2B;TRMT112;HEATR1;WDR75;RIOK1;WDR43,3351
complex_genes,SE,GO_Biological_Process_2023,tRNA Wobble Base Modification (GO:0002097),7/15,0.029034539232294657,4.3543286483253585,21.742519700721175,ELP1;ELP2;ELP3;ELP4;ELP5;ELP6;ALKBH8,3351
complex_genes,SE,GO_Biological_Process_2023,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),10/26,0.02903735833583308,3.1115309787488776,15.533565478059975,PIDD1;CCND1;CRADD;PRKDC;CDK2;MDM2;CASP2;RPA2;RPL26;FBXO31,3351
complex_genes,SE,GO_Cellular_Component_2023,Mitochondrial Envelope (GO:0005740),35/146,0.029463693439453,1.572582836153403,6.5340900887292355,NDUFA13;NDUFB7;NDUFB6;TIMM9;TIMM13;ABCB8;TIMM10;ATP5F1B;BLOC1S1;IKBKE;NDUFA9;TIMM8B;NDUFA8;PNPT1;TIMM29;NDUFA6;AGK;ACAD9;NDUFA2;NDUFA1;TIMM23;SDHD;SDHB;SOD1;TIMM10B;HADHB;MAVS;NDUFAB1;OGDH;NDUFS3;CYCS;NDUFS1;MICU2;MICU1;FBXL4,3351
complex_genes,SE,GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),12/34,0.029692434039830885,2.7161643388058483,13.484916630188081,BAD;BIK;BCL2;BAX;VPS35;NDUFS1;BAK1;BID;CCAR2;BBC3;TIMM50;MCL1,3351
complex_genes,SE,GO_Biological_Process_2023,Establishment Of Mitotic Spindle Localization (GO:0040001),12/34,0.029692434039830885,2.7161643388058483,13.484916630188081,ITGB1;NSFL1C;UBXN2B;KAT5;DYNLT1;FBXW11;ZW10;CENPA;NDC80;KPNB1;MAD2L1;PAFAH1B1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),12/34,0.029692434039830885,2.7161643388058483,13.484916630188081,C1QA;ITGAM;CDK5;IFNG;DDIT3;ITGB2;PCSK9;BAX;CTNNB1;FOXO3;GRIN2B;CDK5R1,3351
complex_genes,SE,GO_Biological_Process_2023,Smoothened Signaling Pathway (GO:0007224),12/34,0.029692434039830885,2.7161643388058483,13.484916630188081,STIL;TMEM17;TCTN3;SEPTIN2;TCTN2;IFT27;B9D1;GLI1;CC2D2A;GLI3;GLI2;TMEM231,3351
complex_genes,SE,GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),11/30,0.029692434039830885,2.882603214623385,14.30990311316367,BABAM1;BABAM2;RINT1;BLM;FZR1;UIMC1;CDK1;BRCA1;NBN;TOPBP1;CDK5RAP3,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),11/30,0.029692434039830885,2.882603214623385,14.30990311316367,PPP3CA;PPP3CB;PPP3R1;PLN;PPP3CC;PPP3R2;FMR1;CALM3;PKD2;CALM1;CALM2,3351
complex_genes,SE,GO_Cellular_Component_2023,Pericentric Heterochromatin (GO:0005721),8/21,0.029922603222268074,3.062380634621137,12.66311411261654,CHRAC1;CBX3;INCENP;POLE3;SMARCA5;BAZ1A;NCAPD3;BAZ1B,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),23/82,0.030066864815910505,1.9432957138200782,9.61892206280887,RB1;NDUFA13;URI1;CSNK2A1;PIH1D1;CSNK2A2;PLAUR;THBS1;TGFBR1;RELA;IL4;QARS1;PSME3;NDUFS3;BCL2;ITGAV;ITGA6;PHIP;RIPK1;BAK1;FXN;BCL2L2;MEN1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),23/82,0.030066864815910505,1.9432957138200782,9.61892206280887,BARD1;MCM7;STAT2;FN1;ILK;BCL10;ATG14;DYNLL1;SIRT1;THBS1;IKBKB;UXT;PPP2CA;IL4;FLCN;SDCBP;NDUFS4;RAD17;ROPN1L;ITGA6;PHIP;FNIP1;FNIP2,3351
complex_genes,SE,GO_Molecular_Function_2023,Death Receptor Binding (GO:0005123),7/15,0.03034981470887116,4.3543286483253585,21.742519700721175,PIDD1;FEM1B;ETFA;RIPK1;FADD;BID;MYD88,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),19/64,0.03041592714388235,2.104014939309057,10.388168626522026,STAT3;NLRC4;MEFV;MALT1;PYCARD;IL6;CASP8;AIM2;IFNG;CASP1;NLRP2;NLRP3;TLR6;NLRP1;JAK2;TLR4;NAIP;MYD88;IL17A,3351
complex_genes,SE,GO_Cellular_Component_2023,Lytic Vacuole (GO:0000323),50/223,0.031276961814665154,1.442547625259818,5.8947020758974,PCSK9;BBC3;RPTOR;FLCN;RB1CC1;VPS35;AP5S1;CTSB;VPS18;VPS33A;VPS33B;ATP6AP2;TSC2;RRAGA;RRAGC;RRAGB;HGS;KCNQ1;LARS1;RRAGD;DEPDC5;RAMP2;KCNE1;RAMP3;CALCRL;KCNE2;VPS4A;VPS26A;BCL10;AP3M1;SNX1;AP5M1;SNX2;VPS11;LDLR;SNX6;VPS16;HSPA8;UVRAG;HPS1;KICS2;HPS4;KLHL22;GRIN2B;MTOR;CHMP2B;VPS41;LAMTOR1;LAMTOR4;LAMTOR5,3351
complex_genes,SE,GO_Molecular_Function_2023,Cytokine Activity (GO:0005125),43/178,0.03134857121119304,1.5900891217698956,7.879265729318265,IFNA5;IFNA4;IL22;IFNA7;CSF2;CXCL8;IFNA6;CSF1;IFNA1;IL26;IFNA2;IFNA8;ENC1;IL12A;IFNL4;MEN1;IFNA21;IL10;IL11;IL33;IFNA14;IFNA16;IL15;IFNB1;IL37;IFNA17;IL34;IL18;IFNW1;IL2;VEGFA;AIMP1;IL4;IL3;IL1A;IL6;IL5;IFNG;IFNE;IFNK;IL17F;IFNA10;IL17A,3351
complex_genes,SE,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),45/189,0.033132490066492395,1.5601368723532971,7.567930730992733,IL21;FCN3;PHB1;IFNA2;PHB2;TANK;RELA;PYCARD;EXOSC5;IFNL2;TBK1;EXOSC4;IFNL1;CASP1;IGF2BP1;PMAIP1;FADD;NLRP1;AZI2;SKP2;IFNL4;IKBKE;IFNL3;MBL2;IFNAR2;NCBP1;IFNB1;STAT1;STAT2;IFNLR1;IL6;MAVS;CNOT7;AIM2;STING1;TRAF3;IFNE;TRAF6;BCL2;UBE2N;CHMP3;NCBP3;TBKBP1;MYD88;TLR2,3351
complex_genes,SE,GO_Cellular_Component_2023,NMDA Selective Glutamate Receptor Complex (GO:0017146),4/7,0.033261634381792776,6.631212030674235,26.65970367636039,GRIN2A;GRIN2C;GRIN2B;GRIN2D,3351
complex_genes,SE,GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),15/47,0.03327286895263995,2.3348977068345325,11.314068068582996,ATF1;VCP;XBP1;CCDC47;DERL1;MTOR;GLRA2;IL6;GLRA3;CREB1;RRAGC;KAT7;ATF6;UBXN6;GPIHBP1,3351
complex_genes,SE,GO_Biological_Process_2023,acetyl-CoA Biosynthetic Process (GO:0006085),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,PDHX;PDHA2;PDHA1;DLAT;PDHB;DLD,3351
complex_genes,SE,GO_Biological_Process_2023,Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,CDT1;SEH1L;MIS12;NUF2;MAD1L1;NDC80,3351
complex_genes,SE,GO_Biological_Process_2023,"Base-Excision Repair, Gap-Filling (GO:0006287)",6/12,0.034003567649704226,4.975485799701047,23.949892177335414,POLB;PNKP;POLD1;LIG3;POLE;POLG,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,UXT;MAVS;ITGAM;TICAM2;ITGB2;TICAM1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,CNOT7;CNOT1;POLR2G;PABPC1;TNRC6A;TNRC6B,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,DUOXA1;DUOXA2;CYBA;TLR6;TLR4;GRIN1,3351
complex_genes,SE,GO_Biological_Process_2023,Quinone Biosynthetic Process (GO:1901663),6/12,0.034003567649704226,4.975485799701047,23.949892177335414,COQ4;COQ3;COQ9;COQ7;COQ6;COQ5,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),8/19,0.034003567649704226,3.6196122154841865,17.423225690151956,PPP3CA;PPP3CB;PPP3R1;PLN;PPP3CC;PPP3R2;BIN1;CALM2,3351
complex_genes,SE,GO_Biological_Process_2023,Receptor Clustering (GO:0043113),8/19,0.034003567649704226,3.6196122154841865,17.423225690151956,NLGN1;ITGA4;NRXN1;ITGB2;FLNA;ITGB1BP1;ITGB7;ITGAL,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Centriole Replication (GO:0046599),8/19,0.034003567649704226,3.6196122154841865,17.423225690151956,PLK4;KAT2B;STIL;KAT2A;CENPJ;NUP62;SASS6;BRCA1,3351
complex_genes,SE,GO_Biological_Process_2023,tRNA Metabolic Process (GO:0006399),8/19,0.034003567649704226,3.6196122154841865,17.423225690151956,GTF3C1;POP7;KARS1;POP1;ELAC2;RPP30;RPP21;DICER1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),17/56,0.035139313407368485,2.1716425945580116,10.379953052782952,PDGFRB;CXCL8;IL10RB;PDGFB;IFNLR1;SIRT1;THBS1;TGFBR2;IL4;ACE2;CCNB1;IFNG;CDK1;RIPK1;ROMO1;EEF1E1;IFNAR1,3351
complex_genes,SE,GO_Molecular_Function_2023,poly(A)-specific Ribonuclease Activity (GO:0004535),6/12,0.035714008678361386,4.975485799701047,23.949892177335414,PAN2;CNOT6;CNOT6L;CNOT7;CNOT2;CNOT8,3351
complex_genes,SE,GO_Molecular_Function_2023,R-SMAD Binding (GO:0070412),8/19,0.035714008678361386,3.6196122154841865,17.423225690151956,SMAD2;JUN;SMAD4;SMAD3;DROSHA;PPARG;FOS;MEN1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),19/65,0.035863413300148396,2.0581515214781563,9.793587041944113,EIF4A2;EIF2B5;EIF2B2;NCBP1;KLHL25;NCBP2;FMR1;DDX1;MIF4GD;MTOR;CSDE1;TPR;EIF3H;POLR2G;EIF3E;EIF4G3;PAIP1;EIF3B;EIF4G1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),13/39,0.036034666614617156,2.489964050329539,11.809003001962465,SREBF1;FSHB;NR1H2;NR1H3;MTOR;RPTOR;KAT2B;MLXIPL;CREB1;KAT5;MLST8;CGA;LDLR,3351
complex_genes,SE,GO_Biological_Process_2023,ATF6-mediated Unfolded Protein Response (GO:0036500),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,CREBZF;XBP1;ATF6B;DDIT3,3351
complex_genes,SE,GO_Biological_Process_2023,AV Node Cell Action Potential (GO:0086016),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,CACNB2;SCN10A;SCN5A;SCN4B,3351
complex_genes,SE,GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,CENPW;MIS18A;CENPI;OIP5,3351
complex_genes,SE,GO_Biological_Process_2023,DNA Strand Resection Involved In Replication Fork Processing (GO:0110025),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,RAD50;RBBP8;BRCA1;NBN,3351
complex_genes,SE,GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,VAMP8;STX17;CALM1;SNAP29,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Bacterial Lipopeptide (GO:0071221),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,TLR1;TLR10;TLR6;TLR2,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Histamine (GO:0071420),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,GABRB3;GABRB2;GABRB1;GABRG2,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Interleukin-9 (GO:0071355),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,STAT5A;STAT1;STAT3;JAK1,3351
complex_genes,SE,GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,CENPW;MIS18A;CENPI;OIP5,3351
complex_genes,SE,GO_Biological_Process_2023,Excitatory Chemical Synaptic Transmission (GO:0098976),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,GRIN2A;GRIN2C;GRIN2B;GRIN2D,3351
complex_genes,SE,GO_Biological_Process_2023,Inner Ear Receptor Cell Differentiation (GO:0060113),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,WHRN;MYO6;USH2A;PDZD7,3351
complex_genes,SE,GO_Biological_Process_2023,Interleukin-3-Mediated Signaling Pathway (GO:0038156),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,STAT5A;IL3;IL3RA;JAK2,3351
complex_genes,SE,GO_Biological_Process_2023,Interleukin-9-Mediated Signaling Pathway (GO:0038113),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,STAT5A;STAT1;STAT3;JAK1,3351
complex_genes,SE,GO_Biological_Process_2023,Mitochondrial tRNA Processing (GO:0090646),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,TRMT10C;PRORP;TRNT1;HSD17B10,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,PDCD10;MMRN2;IL12A;THBS1,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Plasminogen Activation (GO:0010757),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,PLAU;SERPINE1;PLAT;THBS1,3351
complex_genes,SE,GO_Biological_Process_2023,Placenta Blood Vessel Development (GO:0060674),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,ITGB8;PKD2;RBPJ;PKD1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of RNA Binding (GO:1905216),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,NCBP1;FMR1;EIF3E;EIF3D,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of mRNA Binding (GO:1902416),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,FMR1;EIF3E;EIF3D;EIF4G1,3351
complex_genes,SE,GO_Biological_Process_2023,"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",4/6,0.036034666614617156,9.94741559605617,47.01032342881186,PEX6;PEX10;PEX2;PEX12,3351
complex_genes,SE,GO_Biological_Process_2023,rDNA Heterochromatin Formation (GO:0000183),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,SUV39H1;SMARCA5;SIRT1;RRP8,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,CXCL8;EXOC7;ITGAV;EXOC2,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Mitotic Cytokinesis (GO:1902412),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,INCENP;BIRC5;CDCA8;AURKB,3351
complex_genes,SE,GO_Biological_Process_2023,Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,NEMF;LTN1;TRIP4;ASCC3,3351
complex_genes,SE,GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,PDGFRB;ITGB3;PARVA;PLAT,3351
complex_genes,SE,GO_Biological_Process_2023,Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,AP3M2;AP3D1;AP3S2;AP3S1,3351
complex_genes,SE,GO_Biological_Process_2023,tRNA 3'-End Processing (GO:0042780),4/6,0.036034666614617156,9.94741559605617,47.01032342881186,TRMT10C;ELAC2;TRNT1;HSD17B10,3351
complex_genes,SE,GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),9/23,0.036034666614617156,3.1998589381892795,15.11969925584069,CEBPA;XBP1;NIPBL;PRKCSH;PHF1;CEBPG;PCSK9;PKD2;CDK5RAP3,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Assembly (GO:0010592),9/23,0.036034666614617156,3.1998589381892795,15.11969925584069,ACTR3;ACTR2;CYFIP1;AUTS2;ARPC2;PIK3CA;RAC2;PIK3R1;RAC1,3351
complex_genes,SE,GO_Biological_Process_2023,Translesion Synthesis (GO:0019985),9/23,0.036034666614617156,3.1998589381892795,15.11969925584069,MAD2L2;POLD3;VCP;PCNA;POLD1;POLE2;POLD2;REV3L;TENT4A,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),28/107,0.03632644666770211,1.7673522095711898,8.33508373402763,IL21;SMARCD1;SMARCD2;SMARCB1;SMARCD3;CD3E;ACTB;PYCARD;ARID2;JAK2;BRD7;SMARCE1;SMARCC1;XBP1;PBRM1;SMARCC2;PHF10;ACTL6B;IL15;ACTL6A;TYK2;ARID1A;SMARCA2;ARID1B;SMARCA4;IL4;IL6;IL6ST,3351
complex_genes,SE,GO_Biological_Process_2023,Inflammatory Response (GO:0006954),54/236,0.03638863054754583,1.4818966293033626,6.984956046318629,IL22;CXCL8;TRAF3IP2;IFNA2;ITGB2;PIK3CD;ITGAL;PIK3CG;IKBKB;TBK1;IKBKG;RAC1;MAP3K7;MEN1;PARP4;CHUK;IL13;IL18;CYBB;CYBA;FOS;TNFRSF1A;TLR1;IL1A;IFNG;CHI3L1;TLR10;TLR6;TLR4;S100A9;NAIP;S100A8;TLR2;CSF1R;CEBPB;NLRC4;MEFV;THBS1;RELA;RELB;IL1RL1;IRAK2;ORC3;CXCR2;NLRP3;NOS2;IL10RB;STAT3;IL4;IL6;IL2RA;REL;TAB2;ACKR1,3351
complex_genes,SE,GO_Biological_Process_2023,Glutamate Receptor Signaling Pathway (GO:0007215),12/35,0.036595998457398214,2.5979139810148832,12.228214200231118,GRIA2;GRIN2A;FMR1;GRIK3;GRIK4;GRIK1;GRIK2;GRIN2C;GRIN2B;GRIN1;GRIN2D;CDK5R1,3351
complex_genes,SE,GO_Biological_Process_2023,T-helper 1 Type Immune Response (GO:0042088),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,LEF1;IL18;STAT4;TLR4;IL18BP,3351
complex_genes,SE,GO_Biological_Process_2023,Error-Prone Translesion Synthesis (GO:0042276),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,POLD3;POLE2;POLD2;REV3L;TENT4A,3351
complex_genes,SE,GO_Biological_Process_2023,Leucine Transport (GO:0015820),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,SLC7A5;SLC7A6;SLC7A7;SLC7A8;SLC3A2,3351
complex_genes,SE,GO_Biological_Process_2023,Mitotic DNA Replication Checkpoint Signaling (GO:0033314),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,ORC1;HUS1;RAD17;NAE1;TOPBP1,3351
complex_genes,SE,GO_Biological_Process_2023,Myeloid Dendritic Cell Differentiation (GO:0043011),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,IL4;BATF2;BATF3;CSF2;TGFBR2,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of mRNA 3'-End Processing (GO:0031442),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,NUDT21;NCBP1;NCBP2;LEO1;PEX2,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,IL10;IL4;IL11;CFH;IL13,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,XBP1;COPS5;RACK1;BAX;PIK3R1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Histone Methylation (GO:0031060),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,SUV39H1;CTR9;SMARCA5;SIRT1;RRP8,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Protein Localization To Centrosome (GO:1904779),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,GSK3B;NSFL1C;PARD6A;UBXN2B;NUP62,3351
complex_genes,SE,GO_Biological_Process_2023,Response To Hydroxyurea (GO:0072710),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,BLM;NSMCE3;TIMELESS;KAT7;SPIDR,3351
complex_genes,SE,GO_Biological_Process_2023,Response To Platelet-Derived Growth Factor (GO:0036119),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,HDAC1;HAS1;MARS1;PDGFB;HAS2,3351
complex_genes,SE,GO_Biological_Process_2023,Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response (GO:0002204),5/9,0.03661266976070596,6.218245666467424,29.193256429696685,MSH6;EXOSC6;MSH2;LIG4;EXOSC3,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),10/27,0.03677707419151937,2.928323679067556,13.732076848478437,CDC20;FZR1;FBXW7;PTEN;AXIN1;UBE2N;RPS2;BMI1;BTRC;SKP1,3351
complex_genes,SE,GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),11/31,0.03680032580117832,2.738308383233533,12.83439448933837,NLGN1;GRIN2A;RELN;DLG4;NRXN1;PTEN;GRIN2C;PRKCZ;GRIN2B;GRIN1;GRIN2D,3351
complex_genes,SE,GO_Biological_Process_2023,Response To Estradiol (GO:0032355),11/31,0.03680032580117832,2.738308383233533,12.83439448933837,H2AZ1;STAT5B;RAMP3;KAT5;RUVBL2;MYOD1;STAT3;CTNNB1;LCOR;ESR1;STRN3,3351
complex_genes,SE,GO_Molecular_Function_2023,1-Phosphatidylinositol-4-Phosphate 3-Kinase Activity (GO:0035005),4/6,0.037100529966524125,9.94741559605617,47.01032342881186,PIK3CA;PIK3CD;PIK3CB;PIK3CG,3351
complex_genes,SE,GO_Molecular_Function_2023,MutSalpha Complex Binding (GO:0032407),4/6,0.037100529966524125,9.94741559605617,47.01032342881186,MCM8;MCM9;PMS2;MLH1,3351
complex_genes,SE,GO_Molecular_Function_2023,RNA Polymerase III Type 3 Promoter Sequence-Specific DNA Binding (GO:0001006),4/6,0.037100529966524125,9.94741559605617,47.01032342881186,RPTOR;SNAPC3;SNAPC4;MTOR,3351
