go,symbol
GO:0019789,SLF2
GO:0019789,SMC5
GO:0019789,SMC6
GO:0019808,ABCC8
GO:0019808,KCNJ11
GO:0019825,HBA-A1
GO:0019825,HBA-A2
GO:0019825,HBA-X
GO:0019825,HBA1
GO:0019825,HBA2
GO:0019825,HBB
GO:0019825,HBB-B1
GO:0019825,HBB-B2
GO:0019825,HBB-BH1
GO:0019825,HBB-Y
GO:0019825,HBD
GO:0019825,HBE1
GO:0019825,HBG1
GO:0019825,HBG2
GO:0019825,HBZ
GO:0019829,ABCB8
GO:0019829,CCDC51
GO:0019838,CSF1R
GO:0019838,IL34
GO:0019843,BAZ1B
GO:0019843,DDX21
GO:0019843,DEK
GO:0019843,ERCC6
GO:0019843,MTERF4
GO:0019843,MYBBP1A
GO:0019843,NSUN4
GO:0019843,POLR1A
GO:0019843,POLR1B
GO:0019843,POLR1C
GO:0019843,POLR1D
GO:0019843,POLR1E
GO:0019843,POLR1F
GO:0019843,POLR1G
GO:0019843,POLR1H
GO:0019843,POLR2E
GO:0019843,POLR2F
GO:0019843,POLR2H
GO:0019843,POLR2K
GO:0019843,POLR2L
GO:0019843,SF3B1
GO:0019843,SMARCA5
GO:0019855,GABBR1
GO:0019855,GABBR2
GO:0019865,C1QA
GO:0019865,C1QB
GO:0019865,C1QC
GO:0019887,CDC37
GO:0019887,HSP90AA1
GO:0019887,HSP90AB1
GO:0019912,CCNH
GO:0019912,CDK7
GO:0019912,ERCC2
GO:0019912,ERCC3
GO:0019912,GTF2H1
GO:0019912,GTF2H2
GO:0019912,GTF2H2C
GO:0019912,GTF2H3
GO:0019912,GTF2H4
GO:0019912,GTF2H5
GO:0019912,MNAT1
GO:0019941,RNF123
GO:0019941,UBAC1
GO:0019948,SAE1
GO:0019948,UBA2
GO:0019955,EBI3
GO:0019955,IL27
GO:0019955,IL27RA
GO:0019955,IL6ST
GO:0021819,CDK5
GO:0021819,CDK5R2
GO:0021915,FUZ
GO:0021915,INTU
GO:0021915,WDPCP
GO:0021954,CDK5
GO:0021954,CDK5R2
GO:0022417,CDC37
GO:0022417,HSP90AA1
GO:0022417,HSP90AB1
GO:0022624,ADRM1
GO:0022624,PSMC1
GO:0022624,PSMC2
GO:0022624,PSMC3
GO:0022624,PSMC4
GO:0022624,PSMC5
GO:0022624,PSMC6
GO:0022624,PSMD1
GO:0022624,PSMD11
GO:0022624,PSMD12
GO:0022624,PSMD13
GO:0022624,PSMD14
GO:0022624,PSMD2
GO:0022624,PSMD3
GO:0022624,PSMD4
GO:0022624,PSMD6
GO:0022624,PSMD7
GO:0022624,PSMD8
GO:0022624,SEM1
GO:0022625,RPL10
GO:0022625,RPL10A
GO:0022625,RPL10L
GO:0022625,RPL11
GO:0022625,RPL12
GO:0022625,RPL13
GO:0022625,RPL13A
GO:0022625,RPL14
GO:0022625,RPL15
GO:0022625,RPL17
GO:0022625,RPL18
GO:0022625,RPL18A
GO:0022625,RPL19
GO:0022625,RPL21
GO:0022625,RPL23
GO:0022625,RPL23A
GO:0022625,RPL24
GO:0022625,RPL26
GO:0022625,RPL27
GO:0022625,RPL27A
GO:0022625,RPL28
GO:0022625,RPL29
GO:0022625,RPL3
GO:0022625,RPL30
GO:0022625,RPL31
GO:0022625,RPL32
GO:0022625,RPL34
GO:0022625,RPL34-PS1
GO:0022625,RPL35
GO:0022625,RPL35A
GO:0022625,RPL36
GO:0022625,RPL36A
GO:0022625,RPL36AL
GO:0022625,RPL37
GO:0022625,RPL37A
GO:0022625,RPL37RT
GO:0022625,RPL38
GO:0022625,RPL39
GO:0022625,RPL39L
GO:0022625,RPL3L
GO:0022625,RPL4
GO:0022625,RPL41
GO:0022625,RPL5
GO:0022625,RPL6
GO:0022625,RPL7
GO:0022625,RPL7A
GO:0022625,RPL8
GO:0022625,RPL9
GO:0022625,RPLP0
GO:0022625,RPLP1
GO:0022625,RPLP2
GO:0022625,UBA52
GO:0022627,FAU
GO:0022627,GM15501
GO:0022627,RACK1
GO:0022627,RPS10
GO:0022627,RPS11
GO:0022627,RPS12
GO:0022627,RPS13
GO:0022627,RPS14
GO:0022627,RPS15
GO:0022627,RPS15A
GO:0022627,RPS16
GO:0022627,RPS17
GO:0022627,RPS18
GO:0022627,RPS19
GO:0022627,RPS2
GO:0022627,RPS20
GO:0022627,RPS21
GO:0022627,RPS23
GO:0022627,RPS24
GO:0022627,RPS25
GO:0022627,RPS26
GO:0022627,RPS27A
GO:0022627,RPS28
GO:0022627,RPS29
GO:0022627,RPS3
GO:0022627,RPS3A
GO:0022627,RPS3A1
GO:0022627,RPS4X
GO:0022627,RPS5
GO:0022627,RPS6
GO:0022627,RPS7
GO:0022627,RPS8
GO:0022627,RPS9
GO:0022627,RPSA
GO:0022840,NALCN
GO:0022840,NALF1
GO:0022840,UNC79
GO:0022840,UNC80
GO:0022843,GRIN1
GO:0022843,GRIN2A
GO:0022843,GRIN2B
GO:0022843,GRIN2C
GO:0022843,GRIN2D
GO:0022848,CHRNA10
GO:0022848,CHRNA9
GO:0022848,CHRND
GO:0022850,HTR3A
GO:0022850,HTR3B
GO:0022850,HTR3C
GO:0022850,HTR3D
GO:0022850,HTR3E
GO:0022851,GABRA4
GO:0022851,GABRA6
GO:0022851,GABRB1
GO:0022851,GABRB2
GO:0022851,GABRB3
GO:0022851,GABRD
GO:0022851,GABRG2
GO:0022904,ETFA
GO:0022904,ETFB
GO:0023024,CD8A
GO:0023024,CD8B
GO:0023024,CD8B1
GO:0023030,KLRC1
GO:0023030,KLRC2
GO:0023030,KLRC3
GO:0023030,KLRD1
GO:0030007,ATP1A1
GO:0030007,ATP1B1
GO:0030007,FXYD1
GO:0030007,FXYD2
GO:0030007,FXYD3
GO:0030007,FXYD4
GO:0030007,FXYD5
GO:0030007,FXYD6
GO:0030007,FXYD7
GO:0030007,KCNE1
GO:0030007,KCNE2
GO:0030007,KCNH2
GO:0030007,KCNJ2
GO:0030014,CNOT1
GO:0030014,CNOT10
GO:0030014,CNOT11
GO:0030014,CNOT2
GO:0030014,CNOT3
GO:0030014,CNOT4
GO:0030014,CNOT6
GO:0030014,CNOT6L
GO:0030014,CNOT7
GO:0030014,CNOT8
GO:0030014,CNOT9
GO:0030014,TNKS1BP1
GO:0030017,RYR2
GO:0030017,TNNC1
GO:0030017,TNNI3
GO:0030017,TNNT2
GO:0030020,COL12A1
GO:0030020,COL2A1
GO:0030020,COL9A1
GO:0030020,COL9A2
GO:0030020,COL9A3
GO:0030036,FLNA
GO:0030036,SPTA1
GO:0030036,SPTB
GO:0030049,TCAP
GO:0030049,TNNC1
GO:0030049,TNNI3
GO:0030049,TNNT2
GO:0030049,TTN
GO:0030060,MDH1
GO:0030060,ME1
GO:0030060,PC
GO:0030071,ACTB
GO:0030071,ACTL6A
GO:0030071,ACTL6B
GO:0030071,ARID1A
GO:0030071,ARID1B
GO:0030071,ARID2
GO:0030071,BCL7A
GO:0030071,BCL7B
GO:0030071,BCL7C
GO:0030071,BRD7
GO:0030071,DPF1
GO:0030071,DPF2
GO:0030071,DPF3
GO:0030071,PBRM1
GO:0030071,PHF10
GO:0030071,SMARCA2
GO:0030071,SMARCA4
GO:0030071,SMARCB1
GO:0030071,SMARCC1
GO:0030071,SMARCC2
GO:0030071,SMARCD1
GO:0030071,SMARCD2
GO:0030071,SMARCD3
GO:0030071,SMARCE1
GO:0030073,SLC30A8
GO:0030101,IL21
GO:0030101,IL21R
GO:0030101,IL2RG
GO:0030121,AP1B1
GO:0030121,AP1G1
GO:0030121,AP1M1
GO:0030121,AP1M2
GO:0030121,AP1S1
GO:0030121,AP1S2
GO:0030121,AP1S3
GO:0030122,AP2A1
GO:0030122,AP2A2
GO:0030122,AP2B1
GO:0030122,AP2M1
GO:0030122,AP2S1
GO:0030123,AP3B1
GO:0030123,AP3B2
GO:0030123,AP3D1
GO:0030123,AP3M1
GO:0030123,AP3M2
GO:0030123,AP3S1
GO:0030123,AP3S2
GO:0030124,AP4B1
GO:0030124,AP4E1
GO:0030124,AP4M1
GO:0030124,AP4S1
GO:0030126,ARCN1
GO:0030126,COPA
GO:0030126,COPB1
GO:0030126,COPB2
GO:0030126,COPE
GO:0030126,COPG1
GO:0030126,COPG2
GO:0030126,COPZ1
GO:0030126,COPZ2
GO:0030127,SAR1A
GO:0030127,SAR1B
GO:0030127,SEC13
GO:0030127,SEC24A
GO:0030127,SEC24B
GO:0030127,SEC24C
GO:0030127,SEC24D
GO:0030127,SEC31A
GO:0030127,SEC31B
GO:0030139,AMN
GO:0030139,CUBN
GO:0030145,PPP4C
GO:0030145,PPP4R1
GO:0030145,PPP4R2
GO:0030145,PPP4R3A
GO:0030145,PPP4R3B
GO:0030145,PPP4R4
GO:0030145,SLC30A10
GO:0030155,LAMA1
GO:0030155,LAMA2
GO:0030155,LAMA4
GO:0030155,LAMA5
GO:0030155,LAMB1
GO:0030155,LAMB2
GO:0030155,LAMB3
GO:0030155,LAMC1
GO:0030155,LAMC2
GO:0030155,LAMC3
GO:0030155,PLAU
GO:0030155,PLAUR
GO:0030155,TNC
GO:0030155,TNN
GO:0030155,TNR
GO:0030155,TNXB
GO:0030155,VTN
GO:0030168,ITGA2
GO:0030168,ITGA6
GO:0030168,ITGB1
GO:0030169,COMP
GO:0030169,THBS1
GO:0030169,THBS2
GO:0030169,THBS3
GO:0030169,THBS4
GO:0030174,CUL4A
GO:0030174,CUL4B
GO:0030174,DDB1
GO:0030174,DTL
GO:0030174,GMNN
GO:0030174,MCIDAS
GO:0030174,MCM2
GO:0030174,MCM3
GO:0030174,MCM4
GO:0030174,MCM5
GO:0030174,MCM6
GO:0030174,MCM7
GO:0030174,RBX1
GO:0030183,IL11
GO:0030183,IL6ST
GO:0030183,PIK3CD
GO:0030183,PIK3R1
GO:0030183,PIK3R2
GO:0030183,PIK3R3
GO:0030185,HBA-A1
GO:0030185,HBA-A2
GO:0030185,HBA1
GO:0030185,HBA2
GO:0030185,HBB
GO:0030185,HBB-B1
GO:0030185,HBB-B2
GO:0030194,EMILIN1
GO:0030194,EMILIN2
GO:0030195,THBD
GO:0030198,ITGA2
GO:0030198,ITGB1
GO:0030198,MATN1
GO:0030198,MATN2
GO:0030198,MATN3
GO:0030198,MATN4
GO:0030199,COL1A1
GO:0030199,COL1A2
GO:0030199,COL2A1
GO:0030199,COL3A1
GO:0030199,COL4A1
GO:0030199,COL4A2
GO:0030199,COL4A3
GO:0030199,COL4A4
GO:0030199,COL4A5
GO:0030199,COL4A6
GO:0030199,COL5A1
GO:0030199,COL5A2
GO:0030199,COL5A3
GO:0030203,HEXA
GO:0030203,HEXB
GO:0030213,HAS1
GO:0030213,HAS2
GO:0030213,HAS3
GO:0030217,PIK3CD
GO:0030217,PIK3R1
GO:0030217,PIK3R2
GO:0030217,PIK3R3
GO:0030219,IL11
GO:0030219,IL6ST
GO:0030224,CSF1R
GO:0030224,IL1A
GO:0030224,IL1R2
GO:0030224,IL1RAP
GO:0030224,IL34
GO:0030225,CSF1
GO:0030225,CSF1R
GO:0030234,SMARCA5
GO:0030246,COLEC10
GO:0030246,COLEC11
GO:0030246,FCN1
GO:0030246,FCN2
GO:0030246,FCN3
GO:0030246,LGALS1
GO:0030246,MBL2
GO:0030276,AP1B1
GO:0030276,AP1G1
GO:0030276,AP1M1
GO:0030276,AP1M2
GO:0030276,AP1S1
GO:0030276,AP1S2
GO:0030276,AP1S3
GO:0030276,AP2A1
GO:0030276,AP2A2
GO:0030276,AP2B1
GO:0030276,AP2M1
GO:0030276,AP2S1
GO:0030276,AP3B1
GO:0030276,AP3B2
GO:0030276,AP3D1
GO:0030276,AP3M1
GO:0030276,AP3M2
GO:0030276,AP3S1
GO:0030276,AP3S2
GO:0030286,DYNC1H1
GO:0030286,DYNC1I2
GO:0030286,DYNC1LI2
GO:0030286,DYNLL1
GO:0030286,DYNLRB1
GO:0030286,DYNLT1
GO:0030286,DYNLT1A
GO:0030286,DYNLT1B
GO:0030286,DYNLT1C
GO:0030286,DYNLT1F
GO:0030289,PPP4C
GO:0030289,PPP4R1
GO:0030289,PPP4R2
GO:0030289,PPP4R3A
GO:0030289,PPP4R3B
GO:0030289,PPP4R4
GO:0030307,MAPKAP1
GO:0030307,MLST8
GO:0030307,MTOR
GO:0030307,PRR5
GO:0030307,RICTOR
GO:0030307,RPTOR
GO:0030307,TEAD1
GO:0030307,YAP1
GO:0030315,CACNA1S
GO:0030315,CACNB1
GO:0030315,CACNB2
GO:0030315,CACNB3
GO:0030315,CACNB4
GO:0030315,CACNG1
GO:0030316,IL20
GO:0030316,IL20RA
GO:0030316,IL20RB
GO:0030317,CATSPER1
GO:0030317,CATSPER2
GO:0030317,CATSPER3
GO:0030317,CATSPER4
GO:0030317,CATSPERB
GO:0030317,CATSPERD
GO:0030317,CATSPERE
GO:0030317,CATSPERE1
GO:0030317,CATSPERG
GO:0030317,CATSPERG2
GO:0030317,CATSPERZ
GO:0030317,CCDC65
GO:0030317,CFAP206
GO:0030317,CLXN
GO:0030317,CYB5D1
GO:0030317,DNAJB13
GO:0030317,DRC1
GO:0030317,DRC3
GO:0030317,DRC7
GO:0030317,DYDC1
GO:0030317,DYNLL2
GO:0030317,EFCAB2
GO:0030317,EFCAB9
GO:0030317,FBXL13
GO:0030317,GAS8
GO:0030317,IQCA1
GO:0030317,IQCD
GO:0030317,IQCG
GO:0030317,IQUB
GO:0030317,NME5
GO:0030317,ODAD1
GO:0030317,ODAD2
GO:0030317,ODAD3
GO:0030317,ODAD4
GO:0030317,PSMA1
GO:0030317,PSMA2
GO:0030317,PSMA3
GO:0030317,PSMA4
GO:0030317,PSMA5
GO:0030317,PSMA6
GO:0030317,PSMA7
GO:0030317,PSMA8
GO:0030317,PSMB1
GO:0030317,PSMB2
GO:0030317,PSMB3
GO:0030317,PSMB4
GO:0030317,PSMB5
GO:0030317,PSMB6
GO:0030317,PSMB7
GO:0030317,PSME3
GO:0030317,PSME4
GO:0030317,ROPN1L
GO:0030317,RSPH1
GO:0030317,RSPH14
GO:0030317,RSPH3
GO:0030317,RSPH3A
GO:0030317,RSPH3B
GO:0030317,RSPH6A
GO:0030317,RSPH9
GO:0030317,SLCO6C1
GO:0030317,TCTE1
GO:0030317,TMEM249
GO:0030317,TMEM262
GO:0030321,CLCN7
GO:0030321,OSTM1
GO:0030334,LAMA1
GO:0030334,LAMA2
GO:0030334,LAMA4
GO:0030334,LAMA5
GO:0030334,LAMB1
GO:0030334,LAMB2
GO:0030334,LAMB3
GO:0030334,LAMC1
GO:0030334,LAMC2
GO:0030334,LAMC3
GO:0030334,TNC
GO:0030334,TNN
GO:0030334,TNR
GO:0030334,TNXB
GO:0030336,ARID4A
GO:0030336,ARID4B
GO:0030336,BRMS1
GO:0030336,BRMS1L
GO:0030336,EMILIN1
GO:0030336,EMILIN2
GO:0030336,HDAC1
GO:0030336,HDAC2
GO:0030336,ING1
GO:0030336,ING2
GO:0030336,MMRN2
GO:0030336,OGT
GO:0030336,RBBP4
GO:0030336,RBBP7
GO:0030336,SAP130
GO:0030336,SAP30
GO:0030336,SAP30L
GO:0030336,SIN3A
GO:0030336,SIN3B
GO:0030336,SINHCAF
GO:0030336,SUDS3
GO:0030336,TET1
GO:0030337,PCNA
GO:0030366,MOCS2
GO:0030368,IL17A
GO:0030368,IL17B
GO:0030368,IL17C
GO:0030368,IL17F
GO:0030368,IL17RA
GO:0030368,IL17RB
GO:0030368,IL17RC
GO:0030368,IL17RE
GO:0030368,IL25
GO:0030368,TRAF3IP2
GO:0030395,LGALS2
GO:0030414,CSTA
GO:0030414,CSTA1
GO:0030414,CTSB
GO:0030414,SERPINE1
GO:0030414,VTN
GO:0030422,DICER1
GO:0030422,TARBP2
GO:0030422,TERT
GO:0030422,TSN
GO:0030422,TSNAX
GO:0030451,CFH
GO:0030488,THUMPD3
GO:0030488,TRMT112
GO:0030490,AATF
GO:0030490,BMS1
GO:0030490,C1ORF131
GO:0030490,DCAF13
GO:0030490,DNTTIP2
GO:0030490,EMG1
GO:0030490,FBL
GO:0030490,FCF1
GO:0030490,HEATR1
GO:0030490,IMP3
GO:0030490,IMP4
GO:0030490,KRR1
GO:0030490,MPHOSPH10
GO:0030490,NAT10
GO:0030490,NGDN
GO:0030490,NOC4L
GO:0030490,NOL11
GO:0030490,NOL6
GO:0030490,NOP14
GO:0030490,NOP56
GO:0030490,NOP58
GO:0030490,PNO1
GO:0030490,PWP2
GO:0030490,RCL1
GO:0030490,RRP7A
GO:0030490,RRP9
GO:0030490,SNU13
GO:0030490,TBL3
GO:0030490,UTP11
GO:0030490,UTP14A
GO:0030490,UTP15
GO:0030490,UTP18
GO:0030490,UTP20
GO:0030490,UTP3
GO:0030490,UTP4
GO:0030490,UTP6
GO:0030490,WDR3
GO:0030490,WDR36
GO:0030490,WDR43
GO:0030490,WDR46
GO:0030490,WDR75
GO:0030496,CHMP1A
GO:0030496,CHMP1B
GO:0030496,CHMP1B2
GO:0030496,CHMP2A
GO:0030496,CHMP2B
GO:0030496,CHMP3
GO:0030496,CHMP4A
GO:0030496,CHMP4B
GO:0030496,CHMP4C
GO:0030496,CHMP5
GO:0030496,CHMP6
GO:0030496,CHMP7
GO:0030496,RNF103-CHMP3
GO:0030496,VPS4A
GO:0030496,VPS4B
GO:0030501,RXRA
GO:0030501,RXRB
GO:0030501,VDR
GO:0030509,SMAD1
GO:0030509,SMAD4
GO:0030510,CUL1
GO:0030510,FBXL15
GO:0030510,RBX1
GO:0030510,SKP1
GO:0030511,TNXB
GO:0030512,ARID4A
GO:0030512,ARID4B
GO:0030512,BRMS1
GO:0030512,BRMS1L
GO:0030512,HDAC1
GO:0030512,HDAC2
GO:0030512,ING1
GO:0030512,ING2
GO:0030512,OGT
GO:0030512,RBBP4
GO:0030512,RBBP7
GO:0030512,SAP130
GO:0030512,SAP30
GO:0030512,SAP30L
GO:0030512,SIN3A
GO:0030512,SINHCAF
GO:0030512,SUDS3
GO:0030512,TET1
GO:0030515,IMP3
GO:0030515,IMP4
GO:0030515,MPHOSPH10
GO:0030526,CSF2
GO:0030526,CSF2RA
GO:0030526,CSF2RB
GO:0030526,JAK2
GO:0030547,LDLR
GO:0030551,SCNN1A
GO:0030551,SCNN1B
GO:0030551,SCNN1D
GO:0030551,SCNN1G
GO:0030552,HCN3
GO:0030593,CXCL8
GO:0030593,CXCR1
GO:0030593,CXCR2
GO:0030594,GABBR1
GO:0030594,GABBR2
GO:0030594,GABRA1
GO:0030594,GABRA2
GO:0030594,GABRA3
GO:0030594,GABRA4
GO:0030594,GABRA5
GO:0030594,GABRA6
GO:0030594,GABRB1
GO:0030594,GABRB2
GO:0030594,GABRB3
GO:0030594,GABRD
GO:0030594,GABRG2
GO:0030594,GABRG3
GO:0030595,CD4
GO:0030619,SNRNP70
GO:0030619,SNRPA
GO:0030619,SNRPB
GO:0030619,SNRPC
GO:0030619,SNRPD1
GO:0030619,SNRPD2
GO:0030619,SNRPD3
GO:0030619,SNRPE
GO:0030619,SNRPF
GO:0030619,SNRPG
GO:0030620,PHF5A
GO:0030620,SF3A1
GO:0030620,SF3A2
GO:0030620,SF3A3
GO:0030620,SF3B1
GO:0030620,SF3B2
GO:0030620,SF3B3
GO:0030620,SF3B4
GO:0030620,SF3B5
GO:0030620,SF3B6
GO:0030628,LOC102724594
GO:0030628,SF1
GO:0030628,U2AF1
GO:0030628,U2AF2
GO:0030659,SLC30A1
GO:0030659,SLC30A2
GO:0030659,SLC30A3
GO:0030674,ACAD9
GO:0030674,COA1
GO:0030674,COL19A1
GO:0030674,COL20A1
GO:0030674,COL21A1
GO:0030674,COL22A1
GO:0030674,ECSIT
GO:0030674,NDUFAF1
GO:0030674,TMEM126B
GO:0030674,TMEM186
GO:0030678,HSD17B10
GO:0030678,PRORP
GO:0030678,TRMT10C
GO:0030833,ADD1
GO:0030833,ADD2
GO:0030833,ADD3
GO:0030863,EPB41
GO:0030863,GYPC
GO:0030863,MPP1
GO:0030870,MRE11
GO:0030870,MRE11A
GO:0030870,NBN
GO:0030870,RAD50
GO:0030876,IL20
GO:0030876,IL20RA
GO:0030876,IL20RB
GO:0030876,IL22RA1
GO:0030877,APC
GO:0030877,APC2
GO:0030877,AXIN1
GO:0030877,AXIN2
GO:0030877,CSNK1A1
GO:0030877,GSK3A
GO:0030877,GSK3B
GO:0030888,BTLA
GO:0030888,IL12RB2
GO:0030888,IL27RA
GO:0030888,TNFRSF14
GO:0030892,RAD21
GO:0030892,SMC1A
GO:0030892,SMC3
GO:0030892,STAG1
GO:0030892,STAG2
GO:0030893,RAD21
GO:0030893,RAD21L1
GO:0030893,REC8
GO:0030893,SMC1B
GO:0030893,SMC3
GO:0030893,STAG3
GO:0030896,HUS1
GO:0030896,RAD1
GO:0030896,RAD9A
GO:0030897,VPS11
GO:0030897,VPS16
GO:0030897,VPS18
GO:0030897,VPS33A
GO:0030897,VPS39
GO:0030897,VPS41
GO:0030905,SNX1
GO:0030905,SNX2
GO:0030905,SNX32
GO:0030905,SNX5
GO:0030905,SNX6
GO:0030906,VPS26A
GO:0030906,VPS26B
GO:0030906,VPS29
GO:0030906,VPS35
GO:0030915,EID3
GO:0030915,NSMCE1
GO:0030915,NSMCE2
GO:0030915,NSMCE3
GO:0030915,NSMCE4A
GO:0030915,SLF1
GO:0030915,SLF2
GO:0030915,SMC5
GO:0030915,SMC6
GO:0030937,COL17A1
GO:0030938,COL18A1
GO:0030943,DNAJC15
GO:0030943,DNAJC19
GO:0030943,GRPEL1
GO:0030943,GRPEL2
GO:0030943,HSPA9
GO:0030943,PAM16
GO:0030943,ROMO1
GO:0030943,TIMM17A
GO:0030943,TIMM17B
GO:0030943,TIMM21
GO:0030943,TIMM23
GO:0030943,TIMM44
GO:0030943,TIMM50
GO:0030955,ABCC8
GO:0030955,ATP1A1
GO:0030955,ATP1B1
GO:0030955,ATP4A
GO:0030955,ATP4B
GO:0030955,FXYD1
GO:0030955,FXYD2
GO:0030955,FXYD3
GO:0030955,FXYD4
GO:0030955,FXYD5
GO:0030955,FXYD6
GO:0030955,FXYD7
GO:0030955,KCND2
GO:0030955,KCND3
GO:0030955,KCNE1
GO:0030955,KCNE2
GO:0030955,KCNH2
GO:0030955,KCNIP1
GO:0030955,KCNIP2
GO:0030955,KCNJ11
GO:0030955,KCNJ2
GO:0030955,KCNQ1
GO:0030956 amidotransferase complex),GATB
GO:0030956 amidotransferase complex),GATC
GO:0030956 amidotransferase complex),QRSL1
GO:0030957,CCNT1
GO:0030957,CDK9
GO:0030970,NPLOC4
GO:0030970,UFD1
GO:0030970,VCP
GO:0030983,MLH1
GO:0030983,MLH3
GO:0030983,MSH2
GO:0030983,MSH3
GO:0030983,MSH6
GO:0030983,PMS1
GO:0030983,PMS2
GO:0030991,IFT122
GO:0030991,IFT140
GO:0030991,IFT43
GO:0030991,TTC21B
GO:0030991,WDR19
GO:0030991,WDR35
GO:0030992,CLUAP1
GO:0030992,IFT172
GO:0030992,IFT20
GO:0030992,IFT22
GO:0030992,IFT25
GO:0030992,IFT27
GO:0030992,IFT46
GO:0030992,IFT52
GO:0030992,IFT56
GO:0030992,IFT57
GO:0030992,IFT70B
GO:0030992,IFT74
GO:0030992,IFT80
GO:0030992,IFT81
GO:0030992,IFT88
GO:0030992,TRAF3IP1
GO:0031011,ACTL6A
GO:0031011,ACTR5
GO:0031011,ACTR8
GO:0031011,INO80
GO:0031011,INO80B
GO:0031011,INO80C
GO:0031011,INO80D
GO:0031011,INO80E
GO:0031011,MCRS1
GO:0031011,NFRKB
GO:0031011,RUVBL1
GO:0031011,RUVBL2
GO:0031011,TFPT
GO:0031011,UCHL5
GO:0031011,YY1
GO:0031053,DGCR8
GO:0031053,DROSHA
GO:0031053,METTL14
GO:0031053,METTL3
GO:0031053,NCBP1
GO:0031053,NCBP2
GO:0031054,DICER1
GO:0031054,PRKRA
GO:0031054,TARBP2
GO:0031071,FDX2
GO:0031071,FXN
GO:0031071,ISCU
GO:0031071,LYRM4
GO:0031071,NDUFAB1
GO:0031071,NFS1
GO:0031083,BLOC1S1
GO:0031083,BLOC1S2
GO:0031083,BLOC1S3
GO:0031083,BLOC1S4
GO:0031083,BLOC1S5
GO:0031083,BLOC1S6
GO:0031083,DTNBP1
GO:0031083,SNAPIN
GO:0031084,HPS3
GO:0031084,HPS5
GO:0031084,HPS6
GO:0031085,HPS1
GO:0031085,HPS4
GO:0031091,MMRN1
GO:0031105,SEPTIN2
GO:0031105,SEPTIN3
GO:0031105,SEPTIN6
GO:0031105,SEPTIN7
GO:0031105,SEPTIN9
GO:0031106,DOCK7
GO:0031106,LRCH3
GO:0031106,MYO6
GO:0031122,KATNA1
GO:0031122,KATNAL1
GO:0031122,KATNAL2
GO:0031122,KATNB1
GO:0031122,KATNBL1
GO:0031124,CPSF1
GO:0031124,CPSF2
GO:0031124,CPSF3
GO:0031124,CPSF4
GO:0031124,CPSF6
GO:0031124,CPSF7
GO:0031124,FIP1L1
GO:0031124,NCBP1
GO:0031124,NCBP2
GO:0031124,NUDT21
GO:0031124,SYMPK
GO:0031124,WDR33
GO:0031145,ANAPC1
GO:0031145,ANAPC10
GO:0031145,ANAPC11
GO:0031145,ANAPC13
GO:0031145,ANAPC15
GO:0031145,ANAPC16
GO:0031145,ANAPC2
GO:0031145,ANAPC4
GO:0031145,ANAPC5
GO:0031145,ANAPC7
GO:0031145,CDC16
GO:0031145,CDC20
GO:0031145,CDC23
GO:0031145,CDC26
GO:0031145,CDC27
GO:0031145,FZR1
GO:0031146,BTRC
GO:0031146,CCNF
GO:0031146,CUL1
GO:0031146,CUL7
GO:0031146,FBH1
GO:0031146,FBXL12
GO:0031146,FBXL13
GO:0031146,FBXL14
GO:0031146,FBXL15
GO:0031146,FBXL16
GO:0031146,FBXL17
GO:0031146,FBXL18
GO:0031146,FBXL19
GO:0031146,FBXL2
GO:0031146,FBXL20
GO:0031146,FBXL22
GO:0031146,FBXL3
GO:0031146,FBXL4
GO:0031146,FBXL5
GO:0031146,FBXL6
GO:0031146,FBXL7
GO:0031146,FBXL8
GO:0031146,FBXO10
GO:0031146,FBXO11
GO:0031146,FBXO15
GO:0031146,FBXO16
GO:0031146,FBXO17
GO:0031146,FBXO2
GO:0031146,FBXO21
GO:0031146,FBXO22
GO:0031146,FBXO24
GO:0031146,FBXO25
GO:0031146,FBXO27
GO:0031146,FBXO28
GO:0031146,FBXO3
GO:0031146,FBXO30
GO:0031146,FBXO31
GO:0031146,FBXO32
GO:0031146,FBXO33
GO:0031146,FBXO34
GO:0031146,FBXO36
GO:0031146,FBXO38
GO:0031146,FBXO39
GO:0031146,FBXO4
GO:0031146,FBXO40
GO:0031146,FBXO41
GO:0031146,FBXO42
GO:0031146,FBXO43
GO:0031146,FBXO44
GO:0031146,FBXO46
GO:0031146,FBXO47
GO:0031146,FBXO5
GO:0031146,FBXO6
GO:0031146,FBXO7
GO:0031146,FBXO8
GO:0031146,FBXO9
GO:0031146,FBXW10
GO:0031146,FBXW11
GO:0031146,FBXW12
GO:0031146,FBXW2
GO:0031146,FBXW4
GO:0031146,FBXW5
GO:0031146,FBXW7
GO:0031146,FBXW8
GO:0031146,FBXW9
GO:0031146,KDM2A
GO:0031146,KDM2B
GO:0031146,RBX1
GO:0031146,SKP1
GO:0031146,SKP2
GO:0031146,TSPAN17
GO:0031167,METTL5
GO:0031167,TRMT112
GO:0031201,SNAP29
GO:0031201,STX17
GO:0031201,VAMP7
GO:0031201,VAMP8
GO:0031201,YKT6
GO:0031204,SSR1
GO:0031204,SSR2
GO:0031204,SSR3
GO:0031204,SSR4
GO:0031213,RSF1
GO:0031213,SMARCA5
GO:0031232,COLEC10
GO:0031232,COLEC11
GO:0031232,FCN1
GO:0031232,FCN2
GO:0031232,FCN3
